"GEN_ID","REF_NO","CUST_ID","START_DATE","END_DATE","ACCT_ITEM_TYPE","ACCT_FLAG","ACCT_DATE","STATE","PAY_FLAG","PAY_TYPE","COMMENTS","DEP_ABBR","PAYMENT_STATE","BUREAU_ID"
"70040","CGS010615KOR01A","151","201501","201506","国际去向,国际对方来向,国际来向调整,国际来向承诺调整","1","20160318","2","C","","","","2","1"
"61443","CGS040614MAC02A","7463","201404","201406","国际去向,国际去向Hubbing,国际来向,国际转来向Hubbing","1","20140725","2","C","","","","2","1"
"62126","CGS090914HKG14A","649","201409","201409","国际去向调整","1","20141010","2","D","","","","2","1"
"66084","CGS101214AUS01A","16","201410","201412","国际去向,国际对方来向","1","20150721","0","C","","","","0","3"
"63420","CGS070914TAI01A","265","201407","201409","国际去向,国际转来向Hubbing,国际对方来向,国际去向承诺调整","1","20150115","2","D","","","","2","1"
"66085","CGS101214HKG01A","116","201410","201412","国际去向,国际转来向Hubbing,国际对方去向Hubbing,国际对方来向,国际来向承诺,国际去向承诺","1","20150721","0","D","","","","0","3"
"66860","CGS010315RUS01A","227","201501","201503","国际对方来向,国际去向Hubbing,国际去向,国际转来向Hubbing,国际来向承诺调整,国际去向承诺调整","1","20150916","2","D","","","","2","1"
"71040","SYN-USA57-04/16-SER","8167","201604","201604","ctoc服务费","1","20160511","2","D","","","","2","1"
"71100","CGS020316HKG44A","10000","201602","201603","国际转来向Hubbing,国际对方去向Hubbing","1","20160516","2","C","","","","2","3"
"66862","CGS071214THA01A","272","201407","201412","国际来向承诺调整,国际去向,国际对方来向","1","20150916","2","D","","","","2","1"
"66090","MGS1-BAN02-0615-0715","7461","201506","201507","国际移动话音来访,国际移动话音出访,国际漫游短信出访","1","20150721","2","D","","","","2","1"
"66091","MGS1-KOR09-0615-0715","7453","201506","201507","国际移动话音来访,国际cdma1x来访,国际漫游短信来访","1","20150721","2","C","","","","2","1"
"74463","MGS1-NET04-0716-0916","3241","201607","201609","ctog服务费,LTE对方漫出","1","20161026","2","D","","","","2","1"
"66093","MGS1-MAC02-0615-0715","7463","201506","201507","国际移动话音来访,国际移动话音出访,国际cdma1x来访,国际cdma1x出访,国际漫游短信出访","1","20150721","2","C","","","","2","1"
"66094","MGS1-JAP01-0615-0715","140","201506","201507","国际移动话音来访,国际移动话音出访,国际cdma1x来访,国际漫游短信出访","1","20150721","2","C","","","","2","1"
"12869","GITC1PHL07-2Q/10-XXX","512","201004","201006","网元去向","1","20100803","2","C","2","网元自动出帐单","XXX","2","1"
"12870","GITC1SLK01-2Q/10-XXX","241","201004","201006","网元去向","1","20100803","2","C","2","网元自动出帐单","XXX","2","1"
"12871","GITC1SIN03-2Q/10-XXX","237","201004","201006","网元去向","1","20100803","2","C","2","网元自动出帐单","XXX","2","1"
"12872","GITC1CAN01-2Q/10-XXX","47","201004","201006","网元去向","1","20100803","2","C","2","网元自动出帐单","XXX","2","1"
"5018","ITC1PHL02-2Q/04","209","200404","200406","国际网元去向结算费用","1","20040726","2","C","2","","XXX","2","1"
"5019","ITC1PHL02-3Q/04","209","200407","200409","国际网元去向结算费用","1","20041027","2","C","2","","XXX","2","1"
"5020","ITC1PHL02-4Q/04","209","200410","200412","国际网元去向结算费用","1","20050118","2","C","2","","XXX","2","1"
"5021","ITC1PHL02-1Q/05","209","200501","200503","国际网元去向结算费用","1","20050425","2","C","2","","XXX","2","1"
"5022","ITC1PHL02-2Q/05-XXX","209","200504","200506","国际网元去向结算费用","1","20050721","2","C","2","","XXX","2","1"
"3139","CAS1TAI06-02/02","367","200202","200202","国际网元去向结算费用","1","20020201","2","C","3","","XXX","2","1"
"9482","PCCL1SIN01-08/07-L27","236","200708","200806","网元对方来向","1","20080925","2","D","3","网元自动出帐单","022","2","1"
"9402","CGS010308TAI01A","265","200801","200803","网元去向,国际对方来向,国际转来向Hubbing,国际去向,国际去向Hubbing,国际去向承诺,国际来向承诺","0","20080922","0","C","","","","0","1"
"9481","PCCL1CNC01-01/08-XXX","568","200801","200806","网元对方来向","1","20080925","2","D","3","网元自动出帐单","XXX","2","1"
"9501","GCAS1HKG15-07/08-FIN","665","200807","200807","网元去向","1","20080925","2","C","3","网元自动出帐单","FIN","2","1"
"10854","PO&M1JAP17-04/09-2JP","586","200904","200906","网元对方来向","1","20090526","2","D","3","网元自动出帐单","811","2","1"
"9541","GITS1VIE02-03/08-XXX","572","200803","200803","网元去向","1","20080927","0","C","3","网元自动出帐单","XXX","0","1"
"9542","GITS1VIE02-04/08-XXX","572","200804","200804","网元去向","1","20080927","0","C","3","网元自动出帐单","XXX","0","1"
"10856","PCCS1KAZ01-04/09-XXX","147","200904","200904","网元对方来向","1","20090526","2","D","3","网元自动出帐单","XXX","2","1"
"9561","PO&M1USA01-07/08-964","288","200807","200809","网元对方来向","1","20080928","2","D","2","网元自动出帐单","964","2","1"
"9585","CGS010308TAI01B","265","200801","200803","国际去向,国际去向Hubbing,国际去向Hubbing调整,国际去向承诺,国际去向承诺调整,国际对方来向,国际对方来向调整,国际来向承诺,国际来向承诺调整,国际来向调整,国际转来向Hubbing,网元去向","1","20080928","2","D","","","","2","1"
"9610","PO&M1JAP17-07/08-811","586","200807","200809","网元对方来向","1","20081013","2","D","2","网元自动出帐单","811","2","1"
"10857","PCCS1UK_08-04/09-S55","657","200904","200904","网元对方来向","1","20090526","2","D","3","网元自动出帐单","S55","2","1"
"9611","PO&M2KOR04-01/08- XX","585","200801","200807","网元对方来向","1","20081013","2","D","2","网元自动出帐单"," XX","2","1"
"9641","GRES1HKG01-NF/07-XXX","116","200701","200712","网元去向","1","20081020","2","C","1","网元自动出帐单","XXX","2","1"
"9613","PCCS1DEN01-10/08-USD","72","200810","200810","网元对方来向","1","20081014","2","D","3","网元自动出帐单","USD","2","1"
"9614","PCCS1KAZ01-08/08-XXX","147","200808","200808","网元对方来向","1","20081014","2","D","3","网元自动出帐单","XXX","2","1"
"9615","PCCS1RUS03-08/08-0","7546","200808","200809","网元对方来向","1","20081014","2","D","3","网元自动出帐单","0","2","1"
"9661","GITC1VIE01-2Q/08-XXX","322","200804","200806","网元去向","1","20081021","2","C","2","网元自动出帐单","XXX","2","1"
"9662","GRES1VIE01-NF/07-XXX","322","200701","200712","网元去向","1","20081021","2","C","1","网元自动出帐单","XXX","2","1"
"9663","GITC1PHL04-1Q/08-XXX","211","200801","200803","网元去向","1","20081021","2","C","2","网元自动出帐单","XXX","2","1"
"9664","GITC1PHL04-2Q/08-XXX","211","200804","200806","网元去向","1","20081021","2","C","2","网元自动出帐单","XXX","2","1"
"9665","GCCL1UK_01-08/08-001","283","200808","200808","网元去向","1","20081021","2","C","3","网元自动出帐单","001","2","1"
"9666","GCCL1UK_01-09/08-001","283","200809","200809","网元去向","1","20081021","2","C","3","网元自动出帐单","001","2","1"
"9667","GRES1CYP01-NF/07-XXX","70","200701","200712","网元去向","1","20081021","2","C","1","网元自动出帐单","XXX","2","1"
"10859","PIAP1USA02-04/09-291","289","200904","200904","网元对方来向","1","20090526","2","D","3","网元自动出帐单","291","2","1"
"10866","PIAP1KOR02-03/09-057","152","200903","200903","网元对方来向","1","20090527","2","D","3","网元自动出帐单","057","2","1"
"9670","GRES1BGM01-NF/07-XXX","26","200701","200712","网元去向","1","20081021","2","C","1","网元自动出帐单","XXX","2","1"
"9671","GRES1THA01-NF/07-XXX","272","200701","200712","网元去向","1","20081021","2","C","1","网元自动出帐单","XXX","2","1"
"9672","GRES1MLS06-NF/07-SMW","2080","200701","200712","网元去向","1","20081021","2","C","1","网元自动出帐单","SMW","2","1"
"9673","GRES1CNC01-NF/07-XXX","568","200701","200712","网元去向","1","20081021","2","C","1","网元自动出帐单","XXX","2","1"
"9674","GRES1GER01-NF/07-XXX","99","200701","200712","网元去向","1","20081021","2","C","1","网元自动出帐单","XXX","2","1"
"9675","GRES1MLS03-NF/07-XXX","398","200701","200712","网元去向","1","20081021","2","C","1","网元自动出帐单","XXX","2","1"
"9502","GO&M1UK_01-1Q/08-SMW","283","200801","200803","网元去向","1","20080925","2","C","2","网元自动出帐单","SMW","2","1"
"9503","GO&M2UK_01-1Q/08-SMW","283","200801","200803","网元去向","1","20080925","2","C","2","网元自动出帐单","SMW","2","1"
"9989","GITC1MLS03-3Q/08-XXX","398","200807","200809","网元去向","1","20081126","2","C","2","网元自动出帐单","XXX","2","1"
"9990","GITC1PHL04-3Q/08-XXX","211","200807","200809","网元去向","1","20081126","2","C","2","网元自动出帐单","XXX","2","1"
"10213","CT/SMW3/yz/2Q081","283","200801","200806","网元去向","1","20090122","2","C","","","","2","1"
"10212","CGS030108UK_01A","283","200803","200901","网元去向","0","20090122","0","C","","","","0","1"
"10214","CT/SMW3/yz/2Q082","283","200804","200806","网元去向","1","20090122","2","C","","","","2","1"
"10846","PO&M2SIN01-01/09-002","236","200901","200903","网元对方来向","1","20090525","2","D","3","网元自动出帐单","US1","2","1"
"10268","GITC1VIE01-3Q/08-XXX","322","200807","200809","网元去向","1","20090211","2","C","2","网元自动出帐单","XXX","2","1"
"74944","CGS101016HKG14A","649","201610","201610","国际来向调整","1","20161202","2","C","","","","2","1"
"75696","CGS091015VIE08A","10008","201509","201510","国际转来向Hubbing,国际来向","1","20171011","2","C","","","","2","3"
"75711","CGS080817BAN04A","4699","201708","201708","国际去向,国际转来向Hubbing,国际去向承诺调整","1","20171016","2","D","","","","2","3"
"75715","CGS010317HKG07A","121","201701","201703","国际去向,国际去向Hubbing,国际去向承诺调整,国际来向,国际来向承诺调整,国际转来向Hubbing","1","20171018","2","C","","","","2","3"
"12738","CGS070609IRE02A","7353","200907","201006","网元对方来向","1","20100709","2","D","","","","2","1"
"75849","CGS101017JAP22A","4705","201710","201710","国际转来向Hubbing,国际对方去向Hubbing","1","20171127","2","C","","","","2","3"
"12744","PCCS1UK_08-06/10-S55","657","201006","201006","网元对方来向","1","20100712","2","D","3","网元自动出帐单","S55","2","1"
"12745","PCCS1UK_08-06/10-680","657","201006","201006","网元对方来向","1","20100712","2","D","3","网元自动出帐单","680","2","1"
"12746","PCCS1UK_08-06/10-855","657","201006","201006","网元对方来向","1","20100712","2","D","3","网元自动出帐单","855","2","1"
"12747","PCCS2UK_08-06/10-680","657","201006","201006","网元对方来向","1","20100712","2","D","3","网元自动出帐单","680","2","1"
"12748","PCCS1GER01-04/10-050","99","201004","201004","网元对方来向","1","20100712","2","D","3","网元自动出帐单","050","2","1"
"12749","PCCS1USA54-05/10-USD","667","201005","201005","网元对方来向","1","20100712","2","D","3","网元自动出帐单","USD","2","1"
"12750","PCCS1USA54-06/10-USD","667","201006","201006","网元对方来向","1","20100712","2","D","3","网元自动出帐单","USD","2","1"
"12751","PCCS1RUS03-02/10-0","7546","201002","201002","网元对方来向","1","20100712","2","D","3","网元自动出帐单","0","2","1"
"12752","PCCS2RUS03-02/10-0","7546","201002","201002","网元对方来向","1","20100712","2","D","3","网元自动出帐单","0","2","1"
"12753","PCCS1RUS03-03/10-0","7546","201003","201003","网元对方来向","1","20100712","2","D","3","网元自动出帐单","0","2","1"
"12754","PCCS2RUS03-03/10-0","7546","201003","201003","网元对方来向","1","20100712","2","D","3","网元自动出帐单","0","2","1"
"12755","PCCS3RUS03-03/10-0","7546","201003","201003","网元对方来向","1","20100712","2","D","3","网元自动出帐单","0","2","1"
"12756","PCCS1RUS03-04/10-0","7546","201004","201004","网元对方来向","1","20100712","2","D","3","网元自动出帐单","0","2","1"
"12757","PCCS2RUS03-04/10-0","7546","201004","201004","网元对方来向","1","20100712","2","D","3","网元自动出帐单","0","2","1"
"12758","PCCS3RUS03-04/10-0","7546","201004","201004","网元对方来向","1","20100712","2","D","3","网元自动出帐单","0","2","1"
"12759","PCCS1RUS03-05/10-0","7546","201005","201005","网元对方来向","1","20100712","2","D","3","网元自动出帐单","0","2","1"
"12760","PCCS2RUS03-05/10-0","7546","201005","201005","网元对方来向","1","20100712","2","D","3","网元自动出帐单","0","2","1"
"12761","PCCS3RUS03-05/10-0","7546","201005","201005","网元对方来向","1","20100712","2","D","3","网元自动出帐单","0","2","1"
"12762","PCCS1MAC01-04/10-USD","165","201004","201004","网元对方来向","1","20100712","2","D","3","网元自动出帐单","USD","2","1"
"12763","PCCS1MAC01-05/10-USD","165","201005","201005","网元对方来向","1","20100712","2","D","3","网元自动出帐单","USD","2","1"
"12764","PCCS1MAC01-06/10-USD","165","201006","201006","网元对方来向","1","20100712","2","D","3","网元自动出帐单","USD","2","1"
"10542","PCCL3HKG14-01/09-HKD","649","200901","200902","网元对方来向","1","20090323","2","D","3","网元自动出帐单","HKD","2","1"
"10237","GTRS1JAP03-3Q/08-XXX","142","200807","200809","网元去向","1","20090209","2","C","2","网元自动出帐单","XXX","2","1"
"10239","GITC1MLS02-3Q/08-XXX","365","200708","200809","网元去向","1","20090209","2","C","2","网元自动出帐单","XXX","2","1"
"8800","PIAP1USA01-05/07-349","288","200705","200707","网元对方来向","1","20080630","2","D","5","网元自动出帐单","349","2","1"
"8801","PIAP1GER01-03/08-EUR","99","200803","200804","网元对方来向","1","20080630","2","D","3","网元自动出帐单","EUR","2","1"
"8802","PIAP1HKG17-05/08-077","7233","200805","200805","网元对方来向","1","20080630","2","D","3","网元自动出帐单","077","2","1"
"8803","PIAP1KOR02-04/08-057","152","200804","200804","网元对方来向","1","20080630","2","D","3","网元自动出帐单","057","2","1"
"8804","PIAP1USA49-05/08-I00","608","200805","200805","网元对方来向","1","20080630","2","D","3","网元自动出帐单","I00","2","1"
"8811","CGS010508HKG14A","649","200801","200805","网元对方来向,网元对方来向,网元对方来向,网元对方来向","1","20080630","2","D","","","","2","1"
